contact,month,duration,emp.var.rate,cons.price.idx,euribor3m,nr.employed,price
1.0,0.0,0.4223107569721115,0.33333333333333337,0.26968043647701023,0.14327816821582406,0.512287334593573,0
0.0,0.0,0.1832669322709163,0.9375,0.6987529228371017,0.9580593969621403,0.8597353497164448,0
1.0,0.5555555555555556,0.2390438247011952,0.6875,0.3893219017926768,0.7977782815688053,0.8778827977315693,0
0.0,0.5555555555555556,0.8539176626826028,0.0,0.17459080280592332,0.018136476989344813,0.20378071833648193,0
1.0,0.7777777777777777,0.9999999999999999,0.33333333333333337,0.2501948558067042,0.2280661981410111,0.512287334593573,1
1.0,0.3333333333333333,0.3200531208499336,1.0,0.4844115354637566,0.9825436408977557,1.0,0
0.0,0.5555555555555556,0.15803452855245684,0.6875,0.3893219017926768,0.827930174563591,0.8778827977315693,0
1.0,0.5555555555555556,0.46215139442231074,0.6875,0.3893219017926768,0.7678530945363864,0.8778827977315693,0
0.0,0.0,0.9999999999999999,0.9375,0.6987529228371017,0.9571525731126729,0.8597353497164448,0
1.0,0.0,0.6082337317397077,0.33333333333333337,0.26968043647701023,0.15710723192019949,0.512287334593573,0
1.0,0.3333333333333333,0.349269588313413,1.0,0.4844115354637566,0.9816368170482885,1.0,0
1.0,0.3333333333333333,0.09163346613545816,1.0,0.4844115354637566,0.9816368170482885,1.0,0
1.0,0.2222222222222222,0.10756972111553784,1.0,0.6691348402182413,0.9809566991611882,1.0,0
0.0,0.1111111111111111,0.349269588313413,0.3541666666666667,0.7225253312548716,0.030151892994785767,0.10586011342154933,1
1.0,0.0,0.3638778220451527,0.33333333333333337,0.26968043647701023,0.15075946497392884,0.512287334593573,0
1.0,0.0,0.9999999999999999,0.33333333333333337,0.26968043647701023,0.13965087281795513,0.512287334593573,0
0.0,0.0,0.9999999999999999,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,0.5555555555555556,0.10889774236387781,0.6875,0.3893219017926768,0.7678530945363864,0.8778827977315693,0
1.0,0.3333333333333333,0.12881806108897742,1.0,0.4844115354637566,0.9814101110859217,1.0,0
0.0,0.1111111111111111,0.11420982735723771,1.0,0.8823070927513683,0.9823169349353889,1.0,0
0.0,0.0,0.547144754316069,0.9375,0.6987529228371017,0.9576059850374066,0.8597353497164448,1
0.0,0.0,0.6414342629482072,0.33333333333333337,0.6527669524551882,0.010881886193606916,0.17051039697542336,1
1.0,0.1111111111111111,0.6772908366533864,0.10416666666666674,0.2969602494154344,0.1419179324416232,0.4257088846880883,1
0.0,0.0,0.14209827357237714,0.9375,0.6987529228371017,0.9571525731126729,0.8597353497164448,0
0.0,0.0,0.34130146082337315,0.9375,0.6987529228371017,0.9580593969621403,0.8597353497164448,0
1.0,0.2222222222222222,0.25763612217795484,0.3541666666666667,0.7848791893998452,0.04375425073679437,0.10586011342154933,0
0.0,0.4444444444444444,0.1832669322709163,0.4791666666666667,0.9353078721745902,0.0750396735434142,0.0,0
1.0,0.0,0.2841965471447543,0.33333333333333337,0.26968043647701023,0.15075946497392884,0.512287334593573,0
1.0,0.3333333333333333,0.11155378486055777,1.0,0.4844115354637566,0.9816368170482885,1.0,0
1.0,0.0,0.5139442231075697,0.33333333333333337,0.26968043647701023,0.14327816821582406,0.512287334593573,0
0.0,0.1111111111111111,0.14342629482071712,1.0,0.8823070927513683,0.9809566991611882,1.0,0
1.0,0.5555555555555556,0.11819389110225763,0.6875,0.3893219017926768,0.7803219224665607,0.8778827977315693,0
0.0,0.0,0.46215139442231074,0.9375,0.6987529228371017,0.9580593969621403,0.8597353497164448,0
1.0,0.5555555555555556,0.25630810092961487,0.6875,0.3893219017926768,0.7902969848107007,0.8778827977315693,0
0.0,0.0,0.5551128818061088,0.9375,0.6987529228371017,0.9571525731126729,0.8597353497164448,0
1.0,0.8888888888888888,0.5790172642762283,0.33333333333333337,0.3406079501169188,0.17479029698481074,0.512287334593573,0
1.0,0.3333333333333333,0.10624169986719786,1.0,0.4844115354637566,0.9820902289730222,1.0,0
1.0,0.2222222222222222,0.6666666666666666,1.0,0.6691348402182413,0.9809566991611882,1.0,0
1.0,0.2222222222222222,0.1832669322709163,1.0,0.6691348402182413,0.9814101110859217,1.0,0
0.0,0.1111111111111111,0.22045152722443556,1.0,0.8823070927513683,0.9809566991611882,1.0,0
0.0,0.8888888888888888,0.1301460823373174,0.33333333333333337,0.3406079501169188,0.17479029698481074,0.512287334593573,0
1.0,1.0,0.1593625498007968,0.4791666666666667,0.7786438035853465,0.05644978462933575,0.0,0
0.0,0.2222222222222222,0.28552456839309426,1.0,0.6691348402182413,0.9814101110859217,1.0,0
0.0,0.3333333333333333,0.12084993359893757,1.0,0.4844115354637566,0.9820902289730222,1.0,0
1.0,0.8888888888888888,0.21248339973439573,0.33333333333333337,0.3406079501169188,0.17365676717297662,0.512287334593573,1
1.0,0.5555555555555556,0.2244355909694555,0.6875,0.3893219017926768,0.7902969848107007,0.8778827977315693,0
0.0,0.0,0.32138114209827356,0.9375,0.6987529228371017,0.9589662208116074,0.8597353497164448,0
0.0,0.0,0.08897742363877821,0.9375,0.6987529228371017,0.9589662208116074,0.8597353497164448,0
1.0,0.0,0.3253652058432935,0.33333333333333337,0.26968043647701023,0.14894581727499434,0.512287334593573,0
0.0,0.1111111111111111,0.2536520584329349,1.0,0.8823070927513683,0.9809566991611882,1.0,0
0.0,0.0,0.2337317397078353,0.9375,0.6987529228371017,0.9569258671503063,0.8597353497164448,0
1.0,0.3333333333333333,0.41168658698539173,1.0,0.4844115354637566,0.9818635230106552,1.0,0
1.0,0.3333333333333333,0.15139442231075695,1.0,0.4844115354637566,0.9814101110859217,1.0,0
1.0,0.5555555555555556,0.698539176626826,0.6875,0.3893219017926768,0.7678530945363864,0.8778827977315693,0
0.0,0.0,0.5298804780876494,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,1.0,0.3386454183266932,0.4791666666666667,0.7786438035853465,0.05622307866696896,0.0,1
0.0,0.4444444444444444,0.42098273572377154,0.4791666666666667,0.9353078721745902,0.07776014509181592,0.0,0
1.0,0.5555555555555556,0.1739707835325365,0.0,0.17459080280592332,0.019950124688279308,0.20378071833648193,0
1.0,0.8888888888888888,0.3187250996015936,0.33333333333333337,0.3406079501169188,0.16572205849013832,0.512287334593573,1
1.0,0.2222222222222222,0.017264276228419653,1.0,0.6691348402182413,0.9825436408977557,1.0,0
1.0,0.2222222222222222,0.2191235059760956,1.0,0.6691348402182413,0.9825436408977557,1.0,0
0.0,0.1111111111111111,0.9999999999999999,1.0,0.8823070927513683,0.9823169349353889,1.0,0
0.0,0.0,0.2921646746347941,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
0.0,0.0,0.649402390438247,0.9375,0.6987529228371017,0.9571525731126729,0.8597353497164448,0
0.0,0.0,0.07569721115537847,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,0.0,0.27622841965471445,0.33333333333333337,0.26968043647701023,0.13829063704375427,0.512287334593573,0
1.0,0.3333333333333333,0.9999999999999999,1.0,0.4844115354637566,0.9820902289730222,1.0,1
1.0,0.5555555555555556,0.3784860557768924,0.6875,0.3893219017926768,0.7902969848107007,0.8778827977315693,0
1.0,0.3333333333333333,0.0849933598937583,1.0,0.4844115354637566,0.9825436408977557,1.0,0
0.0,0.2222222222222222,0.24568393094289506,1.0,0.6691348402182413,0.9814101110859217,1.0,0
0.0,0.0,0.2549800796812749,0.9375,0.6987529228371017,0.9576059850374066,0.8597353497164448,0
1.0,0.5555555555555556,0.1646746347941567,0.6875,0.3893219017926768,0.8063931081387441,0.8778827977315693,0
1.0,0.2222222222222222,0.16600265604249667,1.0,0.6691348402182413,0.9814101110859217,1.0,0
0.0,0.0,0.42098273572377154,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,0.3333333333333333,0.14077025232403717,1.0,0.4844115354637566,0.9818635230106552,1.0,0
0.0,0.1111111111111111,0.1832669322709163,1.0,0.8823070927513683,0.9811834051235548,1.0,0
1.0,0.2222222222222222,0.28552456839309426,1.0,0.6691348402182413,0.9811834051235548,1.0,0
1.0,0.3333333333333333,0.06640106241699867,1.0,0.4844115354637566,0.9816368170482885,1.0,0
1.0,0.3333333333333333,0.297476759628154,1.0,0.4844115354637566,0.9814101110859217,1.0,0
0.0,0.2222222222222222,0.18061088977423637,1.0,0.6691348402182413,0.9814101110859217,1.0,0
1.0,0.5555555555555556,0.2297476759628154,0.6875,0.3893219017926768,0.7803219224665607,0.8778827977315693,0
1.0,0.3333333333333333,0.18592297476759626,1.0,0.4844115354637566,0.9814101110859217,1.0,0
0.0,0.2222222222222222,0.35590969455511284,0.3541666666666667,0.7848791893998452,0.060077080027204716,0.10586011342154933,1
0.0,0.4444444444444444,0.9999999999999999,0.6875,0.6223694466095111,0.9897982316934937,0.8778827977315693,0
0.0,0.2222222222222222,0.3891102257636122,1.0,0.6691348402182413,0.9802765812740877,1.0,0
1.0,0.2222222222222222,0.03187250996015936,1.0,0.6691348402182413,0.9807299931988211,1.0,0
0.0,0.0,0.20053120849933598,0.9375,0.6987529228371017,0.9576059850374066,0.8597353497164448,0
1.0,0.0,0.847277556440903,0.33333333333333337,0.26968043647701023,0.14327816821582406,0.512287334593573,0
1.0,0.8888888888888888,0.12217795484727755,0.33333333333333337,0.3406079501169188,0.17479029698481074,0.512287334593573,0
1.0,0.2222222222222222,0.11420982735723771,1.0,0.6691348402182413,0.9825436408977557,1.0,0
0.0,0.0,0.4236387782204515,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,0.2222222222222222,0.1195219123505976,1.0,0.6691348402182413,0.9800498753117208,1.0,0
0.0,0.1111111111111111,0.4634794156706507,1.0,0.8823070927513683,0.9809566991611882,1.0,0
0.0,0.0,0.14077025232403717,0.9375,0.6987529228371017,0.9580593969621403,0.8597353497164448,0
0.0,0.4444444444444444,0.248339973439575,0.6875,0.6223694466095111,0.9825436408977557,0.8778827977315693,1
1.0,0.2222222222222222,0.10358565737051792,1.0,0.6691348402182413,0.9811834051235548,1.0,0
1.0,0.5555555555555556,0.7675962815405046,0.6875,0.3893219017926768,0.7902969848107007,0.8778827977315693,0
0.0,0.0,0.3851261620185923,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,0.4444444444444444,0.38114209827357237,0.0,0.08963367108339781,0.022897302199047842,0.20378071833648193,1
0.0,0.1111111111111111,0.08897742363877821,1.0,0.8823070927513683,0.9802765812740877,1.0,0
1.0,0.2222222222222222,0.2589641434262948,1.0,0.6691348402182413,0.9809566991611882,1.0,0
0.0,0.0,0.05179282868525896,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
0.0,0.1111111111111111,0.0199203187250996,1.0,0.8823070927513683,0.9805032872364543,1.0,0
1.0,0.1111111111111111,0.23107569721115537,0.10416666666666674,0.2969602494154344,0.1419179324416232,0.4257088846880883,1
0.0,0.1111111111111111,0.5776892430278884,1.0,0.8823070927513683,0.9805032872364543,1.0,0
1.0,0.0,0.29083665338645415,0.33333333333333337,0.26968043647701023,0.15710723192019949,0.512287334593573,0
1.0,1.0,0.30544488711819384,0.0,0.0693686671862821,0.03831330763999094,0.20378071833648193,1
0.0,0.0,0.10092961487383798,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,0.2222222222222222,0.21248339973439573,1.0,0.6691348402182413,0.9825436408977557,1.0,0
1.0,0.1111111111111111,0.6268260292164675,0.3541666666666667,0.7225253312548716,0.01949671276354567,0.10586011342154933,0
1.0,0.0,0.022576361221779546,0.33333333333333337,0.26968043647701023,0.14327816821582406,0.512287334593573,0
1.0,0.3333333333333333,0.17131474103585656,1.0,0.4844115354637566,0.9816368170482885,1.0,0
0.0,0.0,0.2589641434262948,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,0.2222222222222222,0.4926958831341301,1.0,0.6691348402182413,0.9807299931988211,1.0,0
0.0,0.2222222222222222,0.8791500664010623,1.0,0.6691348402182413,0.9800498753117208,1.0,0
1.0,0.1111111111111111,0.16733067729083664,0.10416666666666674,0.2969602494154344,0.14237134436635684,0.4257088846880883,0
1.0,0.2222222222222222,0.1553784860557769,1.0,0.6691348402182413,0.9809566991611882,1.0,0
0.0,0.0,0.09428950863213811,0.9375,0.6987529228371017,0.9580593969621403,0.8597353497164448,0
1.0,0.0,0.2589641434262948,0.33333333333333337,0.26968043647701023,0.13965087281795513,0.512287334593573,0
1.0,0.2222222222222222,0.749003984063745,1.0,0.6691348402182413,0.9807299931988211,1.0,0
1.0,0.8888888888888888,0.9189907038512616,0.33333333333333337,0.3406079501169188,0.17705735660847882,0.512287334593573,0
1.0,0.0,0.24701195219123503,0.33333333333333337,0.26968043647701023,0.15393334844706413,0.512287334593573,0
0.0,0.3333333333333333,0.0066401062416998665,0.3541666666666667,0.7116134060795005,0.05826343232827025,0.10586011342154933,0
0.0,0.0,0.32270916334661354,0.9375,0.6987529228371017,0.9578326909997734,0.8597353497164448,0
0.0,0.1111111111111111,0.6162018592297477,1.0,0.8823070927513683,0.9591929267739743,1.0,0
1.0,0.0,0.36918990703851257,0.33333333333333337,0.26968043647701023,0.14894581727499434,0.512287334593573,0
0.0,0.0,0.30544488711819384,0.9375,0.6987529228371017,0.9578326909997734,0.8597353497164448,0
1.0,0.2222222222222222,0.18459495351925628,1.0,0.6691348402182413,0.9800498753117208,1.0,0
0.0,0.0,0.049136786188579015,0.9375,0.6987529228371017,0.9571525731126729,0.8597353497164448,0
1.0,0.2222222222222222,0.099601593625498,1.0,0.6691348402182413,0.9800498753117208,1.0,0
1.0,1.0,0.09561752988047809,0.0,0.0693686671862821,0.0396735434141918,0.20378071833648193,0
0.0,0.1111111111111111,0.2390438247011952,1.0,0.8823070927513683,0.9823169349353889,1.0,0
0.0,0.1111111111111111,0.35458167330677287,1.0,0.8823070927513683,0.9809566991611882,1.0,0
1.0,0.8888888888888888,0.23771580345285523,0.33333333333333337,0.3406079501169188,0.17592382679664476,0.512287334593573,0
1.0,0.3333333333333333,0.8911022576361222,1.0,0.4844115354637566,0.9814101110859217,1.0,0
1.0,0.2222222222222222,0.3386454183266932,1.0,0.6691348402182413,0.9814101110859217,1.0,0
1.0,0.5555555555555556,0.32138114209827356,0.6875,0.3893219017926768,0.7977782815688053,0.8778827977315693,0
0.0,0.0,0.3851261620185923,0.9375,0.6987529228371017,0.9589662208116074,0.8597353497164448,1
1.0,0.0,0.7609561752988048,0.33333333333333337,0.26968043647701023,0.1466787576513262,0.512287334593573,0
1.0,0.3333333333333333,0.14209827357237714,1.0,0.4844115354637566,0.9825436408977557,1.0,0
1.0,0.3333333333333333,0.27224435590969454,1.0,0.4844115354637566,0.9825436408977557,1.0,0
0.0,0.0,0.5816733067729083,0.9375,0.6987529228371017,0.9580593969621403,0.8597353497164448,0
1.0,0.0,0.9999999999999999,0.33333333333333337,0.26968043647701023,0.13829063704375427,0.512287334593573,1
1.0,0.2222222222222222,0.1553784860557769,1.0,0.6691348402182413,0.9809566991611882,1.0,0
1.0,0.0,0.03187250996015936,0.33333333333333337,0.26968043647701023,0.14327816821582406,0.512287334593573,0
0.0,0.1111111111111111,0.5338645418326693,1.0,0.8823070927513683,0.9805032872364543,1.0,0
1.0,0.3333333333333333,0.23107569721115537,1.0,0.4844115354637566,0.9829970528224894,1.0,0
1.0,0.2222222222222222,0.11288180610889774,1.0,0.6691348402182413,0.9809566991611882,1.0,0
1.0,0.2222222222222222,0.055776892430278883,1.0,0.6691348402182413,0.9811834051235548,1.0,0
0.0,0.2222222222222222,0.3147410358565737,1.0,0.6691348402182413,0.9809566991611882,1.0,0
1.0,0.3333333333333333,0.14077025232403717,1.0,0.4844115354637566,0.9818635230106552,1.0,0
0.0,0.1111111111111111,0.022576361221779546,1.0,0.8823070927513683,0.9805032872364543,1.0,0
1.0,0.2222222222222222,0.12350597609561752,1.0,0.6691348402182413,0.9800498753117208,1.0,0
0.0,0.0,0.7410358565737051,0.9375,0.6987529228371017,0.9580593969621403,0.8597353497164448,0
0.0,0.0,0.30013280212483395,0.9375,0.6987529228371017,0.9571525731126729,0.8597353497164448,0
1.0,0.2222222222222222,0.41035856573705176,1.0,0.6691348402182413,0.9802765812740877,1.0,0
1.0,0.2222222222222222,0.6294820717131474,1.0,0.6691348402182413,0.9800498753117208,1.0,1
0.0,0.5555555555555556,0.30810092961487384,0.6875,0.3893219017926768,0.7678530945363864,0.8778827977315693,0
0.0,0.6666666666666666,0.9999999999999999,0.08333333333333337,0.19953234606391135,0.016322829290410346,0.22646502835538485,1
1.0,0.8888888888888888,0.055776892430278883,0.33333333333333337,0.3406079501169188,0.17479029698481074,0.512287334593573,0
0.0,0.0,0.32669322709163345,0.9375,0.6987529228371017,0.9569258671503063,0.8597353497164448,0
1.0,0.3333333333333333,0.07171314741035856,1.0,0.4844115354637566,0.9811834051235548,1.0,0
1.0,0.3333333333333333,0.12350597609561752,1.0,0.4844115354637566,0.9816368170482885,1.0,0
1.0,0.0,0.05179282868525896,0.33333333333333337,0.26968043647701023,0.1466787576513262,0.512287334593573,0
1.0,0.3333333333333333,0.8007968127490039,1.0,0.4844115354637566,0.9820902289730222,1.0,0
0.0,0.0,0.1195219123505976,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,0.0,0.2244355909694555,0.33333333333333337,0.26968043647701023,0.14327816821582406,0.512287334593573,0
0.0,0.1111111111111111,0.26162018592297476,1.0,0.8823070927513683,0.9823169349353889,1.0,0
1.0,0.1111111111111111,0.19256308100929614,0.10416666666666674,0.2969602494154344,0.14237134436635684,0.4257088846880883,0
1.0,0.3333333333333333,0.4369189907038512,0.3541666666666667,0.7116134060795005,0.06121060983903878,0.10586011342154933,0
1.0,0.5555555555555556,0.6095617529880477,0.6875,0.3893219017926768,0.7803219224665607,0.8778827977315693,0
0.0,0.0,0.5033200531208499,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
0.0,0.0,0.16201859229747675,0.9375,0.6987529228371017,0.9571525731126729,0.8597353497164448,0
0.0,0.1111111111111111,0.0199203187250996,0.3541666666666667,0.7225253312548716,0.02448424393561552,0.10586011342154933,0
0.0,0.0,0.17795484727755642,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,0
1.0,0.5555555555555556,0.2443559096945551,0.6875,0.3893219017926768,0.7803219224665607,0.8778827977315693,0
0.0,0.0,0.07171314741035856,0.9375,0.6987529228371017,0.9580593969621403,0.8597353497164448,0
1.0,0.5555555555555556,0.9999999999999999,0.6875,0.3893219017926768,0.7803219224665607,0.8778827977315693,1
1.0,0.5555555555555556,0.1792828685258964,0.6875,0.3893219017926768,0.7902969848107007,0.8778827977315693,0
0.0,0.1111111111111111,0.8552456839309428,1.0,0.8823070927513683,0.9807299931988211,1.0,0
1.0,0.5555555555555556,0.6706507304116865,0.6875,0.3893219017926768,0.7678530945363864,0.8778827977315693,0
1.0,0.5555555555555556,0.9999999999999999,0.6875,0.3893219017926768,0.7902969848107007,0.8778827977315693,1
0.0,0.1111111111111111,0.3638778220451527,1.0,0.8823070927513683,0.9823169349353889,1.0,0
0.0,0.0,0.23107569721115537,0.9375,0.6987529228371017,0.9571525731126729,0.8597353497164448,0
0.0,0.0,0.148738379814077,0.9375,0.6987529228371017,0.9571525731126729,0.8597353497164448,0
0.0,0.0,0.9999999999999999,0.9375,0.6987529228371017,0.9576059850374066,0.8597353497164448,1
1.0,0.3333333333333333,0.46215139442231074,1.0,0.4844115354637566,0.9820902289730222,1.0,0
0.0,0.0,0.7808764940239044,0.9375,0.6987529228371017,0.9573792790750397,0.8597353497164448,1
